std_dev,rms,min_val,max_val,zero_crossings,mean_amp_change,amp_first_pulse,mean_abs_val,waveform_length,wilson_amp
0.014079595239984312,0.01697323413863722,-0.054688,0.039063,69,0.01583488255033557,0.023438,0.013125083333333332,2.3593975,0.01697323413863722
0.012463274321186851,0.015690096897831237,-0.046875,0.039063,62,0.013685110738255034,0.015625,0.012656326666666667,2.0390815,0.015690096897831237
0.016655980831730952,0.019400610092168064,-0.10156,0.0625,65,0.01552019798657718,0.023438,0.013802130000000001,2.3125095,0.019400610092168064
0.01623547696752872,0.019040828529329635,-0.078125,0.046875,72,0.016411607382550333,0.0078125,0.0133855,2.4453294999999997,0.019040828529329635
0.014515285090078895,0.017597039731917032,-0.070313,0.03125,78,0.016935942953020137,0.015625,0.013281319999999998,2.5234555000000003,0.017597039731917032
0.015030116550307327,0.017769651681542136,-0.085938,0.03125,73,0.01625435234899329,0.023438,0.0137501,2.4218985,0.017769651681542136
0.01470604715569604,0.017329074497791277,-0.070313,0.046875,73,0.01677863422818792,0.0078125,0.0130209,2.5000165,0.017329074497791277
0.013481637030189949,0.01681667002307532,-0.054688,0.046875,73,0.015782426174496645,0.015625,0.013281330000000001,2.3515815,0.01681667002307532
0.012405993176642044,0.015934553650374605,-0.046875,0.03125,74,0.014366724832214767,0.0,0.012395906666666668,2.140642,0.015934553650374605
0.013287075704123998,0.016474455448916462,-0.070313,0.03125,85,0.01552028187919463,0.015625,0.012968843333333334,2.312522,0.016474455448916462
0.012619863952438455,0.015690091918521915,-0.054688,0.039063,71,0.012898590604026846,0.0078125,0.012031323333333335,1.9218899999999999,0.015690091918521915
0.013829202572324987,0.016707441269985062,-0.070313,0.023438,74,0.01567756711409396,0.0078125,0.013125079999999999,2.3359575,0.016707441269985062
0.012827421421117079,0.016137550026981584,-0.046875,0.03125,74,0.014524040268456374,0.0,0.013229246666666666,2.1640819999999996,0.016137550026981584
0.014509251288832545,0.01744613734861292,-0.046875,0.070313,69,0.01583489932885906,0.015625,0.013750106666666666,2.3594,0.01744613734861292
0.012402084419750666,0.015546822760937362,-0.054688,0.023438,83,0.014314312080536913,0.0,0.011979253333333334,2.1328325,0.015546822760937362
0.01233856984255694,0.015402163505765459,-0.039063,0.03125,68,0.01268885234899329,0.0078125,0.012031316666666667,1.8906390000000002,0.015402163505765459
0.011707755510830796,0.015296151988926279,-0.039063,0.023438,74,0.013475392617449664,0.015625,0.012448003333333334,2.0078335,0.015296151988926279
0.016581029369145198,0.019609354831941816,-0.09375,0.070313,60,0.016778677852348996,0.0078125,0.014739683333333335,2.5000230000000006,0.019609354831941816
0.013685620800472378,0.016707414772040585,-0.085938,0.03125,81,0.014786181208053691,0.0,0.011875063333333335,2.203141,0.016707414772040585
0.014854747558988975,0.017677816844282553,-0.070313,0.03125,77,0.016831093959731543,0.015625,0.013541760000000002,2.5078329999999998,0.017677816844282553
0.012826154676465673,0.01601099394551548,-0.039063,0.023438,74,0.014576483221476512,0.015625,0.012395913333333333,2.1718960000000003,0.01601099394551548
0.014648808115801323,0.01756237396315392,-0.070313,0.046875,80,0.017303057046979865,0.023438,0.013541776666666666,2.5781555,0.01756237396315392
0.012114488808741466,0.015741877040185943,-0.046875,0.023438,67,0.013475372483221476,0.015625,0.012552163333333335,2.0078305,0.015741877040185943
0.011845486534963435,0.015269525582021203,-0.039063,0.015625,61,0.012374278523489931,0.0078125,0.012239666666666666,1.8437674999999998,0.015269525582021203
0.01306005910358457,0.01613757100562742,-0.046875,0.023438,71,0.014261892617449664,0.0078125,0.01281259,2.125022,0.01613757100562742
