std_dev,rms,min_val,max_val,zero_crossings,mean_amp_change,amp_first_pulse,mean_abs_val,waveform_length,wilson_amp
0.02235685001199334,0.02440710386038595,-0.10156,0.0625,83,0.02632148322147651,0.0078125,0.017916770000000002,3.921901,0.02440710386038595
0.020375345758986113,0.02281298686797354,-0.085938,0.078125,68,0.019138167785234902,0.023438,0.015989676666666668,2.8515870000000003,0.02281298686797354
0.016336682629764697,0.019263922185309687,-0.070313,0.046875,76,0.019347882550335573,0.0078125,0.01500009,2.8828345000000004,0.019263922185309687
0.015551656374974625,0.01837748424349753,-0.078125,0.046875,72,0.01567755704697987,0.023438,0.013541739999999998,2.3359560000000004,0.01837748424349753
0.017332516528420088,0.01980549955307027,-0.0625,0.085938,76,0.01840406375838926,0.015625,0.014791760000000001,2.7422055,0.01980549955307027
0.020982422870107254,0.023472354085391604,-0.085938,0.0625,78,0.021917110738255037,0.023438,0.017395953333333332,3.2656495000000003,0.023472354085391604
0.016250552721709707,0.019274507533959633,-0.0625,0.039063,78,0.01845653691275168,0.0,0.01401052,2.7500240000000002,0.019274507533959633
0.01728907995361523,0.019400776537680135,-0.085938,0.039063,72,0.01871873489932886,0.015625,0.014531363333333335,2.7890915,0.019400776537680135
0.017537664424845428,0.020060667752345634,-0.070313,0.0625,67,0.01971491946308725,0.015625,0.015573006666666667,2.937523,0.020060667752345634
0.015933160543247532,0.01892292893885616,-0.09375,0.085938,67,0.015310510067114095,0.015625,0.013854250000000002,2.281266,0.01892292893885616
0.020640365318320635,0.023096546122815274,-0.10156,0.054688,79,0.022703563758389264,0.023438,0.016927173333333337,3.3828310000000004,0.023096546122815274
0.019245744206090515,0.021810000455677818,-0.11719,0.0625,70,0.020396580536912755,0.0078125,0.015468853333333333,3.0390905000000004,0.021810000455677818
0.022686285188209344,0.024647714250243705,-0.125,0.085938,74,0.02291331879194631,0.015625,0.01723969,3.4140845,0.024647714250243705
0.020359277060074822,0.022705628089969235,-0.10156,0.070313,72,0.021235406040268457,0.0,0.016510486666666668,3.1640755,0.022705628089969235
0.015732042806778854,0.01864130997395301,-0.085938,0.039063,77,0.017774892617449665,0.015625,0.013750090000000001,2.648459,0.01864130997395301
