std_dev,rms,min_val,max_val,zero_crossings,mean_amp_change,amp_first_pulse,mean_abs_val,waveform_length,wilson_amp
0.025248537469164868,0.02717598750625265,-0.09375,0.070313,75,0.028523691275167788,0.0078125,0.020364713333333336,4.250030000000001,0.02717598750625265
0.02868597597781517,0.03057241617005434,-0.14844,0.10938,80,0.02883836241610738,0.03125,0.021510583333333333,4.2969159999999995,0.03057241617005434
0.03149234612851281,0.032948704610626704,-0.15625,0.10156,89,0.035497204697986576,0.0078125,0.02302093666666667,5.2890835,0.032948704610626704
0.024287985724756087,0.0260912256772272,-0.09375,0.09375,85,0.02527277852348993,0.0078125,0.01848968,3.765644,0.0260912256772272
0.027218140246276112,0.029106277067269645,-0.10156,0.11719,84,0.02820904026845638,0.015625,0.019895933333333334,4.203147,0.029106277067269645
0.032678468210205834,0.03411393059965875,-0.14844,0.11719,86,0.028943231543624163,0.039063,0.021145983333333333,4.3125415,0.03411393059965875
0.0250272474442947,0.026912675143755838,-0.09375,0.085938,68,0.02590204026845638,0.0078125,0.020000120000000003,3.8594040000000005,0.026912675143755838
0.02961498200504077,0.031047773593233165,-0.10156,0.11719,80,0.03093563758389262,0.0,0.02161472666666667,4.6094100000000005,0.031047773593233165
0.02612122960400516,0.027914499762071086,-0.085938,0.10156,78,0.026950610738255037,0.03125,0.019843833333333335,4.0156410000000005,0.027914499762071086
0.027147204955617846,0.029425999170546446,-0.10156,0.09375,76,0.028051744966442953,0.015625,0.020833436666666667,4.17971,0.029425999170546446
0.024823491872100374,0.026684889609071522,-0.10156,0.054688,75,0.026793412751677854,0.015625,0.02031263,3.9922185000000003,0.026684889609071522
0.024013692738698522,0.02581691649184051,-0.09375,0.070313,80,0.026321479865771814,0.0078125,0.01895846,3.9219005000000005,0.02581691649184051
0.023742349353639513,0.025722138042485247,-0.09375,0.078125,67,0.023909590604026847,0.0,0.019270953333333337,3.5625290000000005,0.025722138042485247
