std_dev,rms,min_val,max_val,zero_crossings,mean_amp_change,amp_first_pulse,mean_abs_val,waveform_length,wilson_amp
0.03845838676273949,0.03969824100618313,-0.125,0.10156,77,0.04467314765100672,0.0078125,0.029010603333333336,6.656299000000001,0.03969824100618313
0.030076381654133903,0.03172828489809999,-0.085938,0.09375,99,0.037489741610738266,0.0078125,0.024583483333333333,5.585971500000001,0.03172828489809999
0.03312289251886761,0.03459952131872636,-0.10938,0.11719,92,0.03885309731543624,0.015625,0.025521036666666667,5.789111500000001,0.03459952131872636
0.030203217312822085,0.031734767098930056,-0.11719,0.085938,90,0.03712274161073826,0.023438,0.02442724666666667,5.5312885000000005,0.031734767098930056
0.028968706309484303,0.030578801039663626,-0.13281,0.085938,95,0.034238862416107387,0.03125,0.021875113333333335,5.1015905,0.030578801039663626
0.03316960084811074,0.034569971692520476,-0.11719,0.0625,81,0.03995408724832215,0.046875,0.027239743333333337,5.953158999999999,0.034569971692520476
0.031051996640776045,0.03276921788342936,-0.09375,0.0625,94,0.03859081208053691,0.046875,0.026198050000000007,5.750031,0.03276921788342936
0.03571814913247637,0.03706364740146334,-0.125,0.10938,86,0.04205147651006712,0.0,0.02822933333333334,6.26567,0.03706364740146334
0.040050302747525586,0.041132936166430746,-0.14844,0.11719,93,0.05012618791946309,0.015625,0.03145854333333334,7.468802,0.041132936166430746
0.03244683734361469,0.033922343148948306,-0.10156,0.070313,92,0.03869570805369128,0.023438,0.02614599666666667,5.765660500000001,0.033922343148948306
0.04002976522936137,0.04111292122701005,-0.10156,0.0625,100,0.052590332214765105,0.078125,0.032500103333333336,7.8359595,0.04111292122701005
0.027183422876444388,0.028754642743042385,-0.10156,0.078125,82,0.03125020134228188,0.046875,0.021770960000000002,4.656280000000001,0.028754642743042385
0.03270631268267828,0.034155587256967684,-0.10938,0.085938,92,0.042261214765100676,0.015625,0.02703143666666667,6.296921,0.034155587256967684
0.03035753753201282,0.031913637940098064,-0.125,0.070313,88,0.0358118422818792,0.0078125,0.02390637666666667,5.3359645,0.031913637940098064
0.03732786792520867,0.03864418012064257,-0.10938,0.14063,96,0.04462086241610738,0.015625,0.028437793333333333,6.6485085,0.03864418012064257
0.026514074123797596,0.028506001288471406,-0.085938,0.0625,92,0.033976765100671144,0.0,0.02296891666666667,5.062538,0.028506001288471406
0.03534761059643384,0.036583127733719904,-0.14063,0.070313,98,0.04504022483221477,0.03125,0.028177296666666667,6.710993500000001,0.036583127733719904
0.03738874103396265,0.03874361943922724,-0.13281,0.085938,90,0.04677036577181208,0.023438,0.029635570000000003,6.9687845,0.03874361943922724
0.03780203188899727,0.03903655772121393,-0.10156,0.09375,89,0.045721664429530205,0.023438,0.030573076666666664,6.812528,0.03903655772121393
0.03389453028829955,0.03525177005198935,-0.10156,0.09375,90,0.04236603355704699,0.015625,0.027604330000000003,6.312539000000001,0.03525177005198935
0.029059961004069768,0.030632193036711122,-0.10938,0.085938,81,0.032823248322147655,0.015625,0.02312517666666667,4.890664000000001,0.030632193036711122
0.038990845484919774,0.040252809818860265,-0.13281,0.125,88,0.047189761744966446,0.039063,0.02937512666666667,7.0312745,0.040252809818860265
0.037105719780408816,0.03855425932090167,-0.14063,0.085938,101,0.049025063758389255,0.015625,0.02911476666666667,7.304734499999999,0.03855425932090167
0.03403388351696912,0.03556196030868752,-0.10156,0.0625,103,0.046193546979865774,0.0078125,0.028437626666666674,6.8828385,0.03556196030868752
0.03340613619830295,0.034710810112293065,-0.10156,0.078125,89,0.041212416107382556,0.015625,0.027864703333333338,6.140650000000001,0.034710810112293065
0.03442755999393202,0.03580721201725056,-0.10156,0.11719,95,0.04414872483221477,0.03125,0.027135563333333335,6.5781600000000005,0.03580721201725056
0.03791444285776361,0.03903145766733119,-0.14844,0.09375,96,0.04189406711409396,0.023438,0.028333473333333335,6.242215999999999,0.03903145766733119
0.036505451576592414,0.03787799424841993,-0.10938,0.070313,107,0.049391993288590605,0.0078125,0.029062633333333334,7.359407,0.03787799424841993
0.03565665205180966,0.03720602899907487,-0.10156,0.09375,92,0.04351948993288591,0.023438,0.029895993333333332,6.4844040000000005,0.03720602899907487
0.03778691158316535,0.03928061306408035,-0.13281,0.125,87,0.04519721812080537,0.0078125,0.030416746666666664,6.7343855,0.03928061306408035
0.04442915800538113,0.04570629401966065,-0.14063,0.14063,95,0.05526466442953021,0.023438,0.03625025666666667,8.234435000000001,0.04570629401966065
0.031426412979964624,0.03282491114712524,-0.13281,0.10156,93,0.0375945100671141,0.023438,0.02510426666666667,5.6015820000000005,0.03282491114712524
0.03546397604154892,0.03680479157138827,-0.11719,0.10938,103,0.04467312416107383,0.0078125,0.027448093333333336,6.656295500000001,0.03680479157138827
