std_dev,rms,min_val,max_val,zero_crossings,mean_amp_change,amp_first_pulse,mean_abs_val,waveform_length,wilson_amp,label
0.013038513,0.016400163,-0.054688,0.03125,67,0.014576456,0.0078125,0.01338549,2.171892,0.016400163,index_finger
0.013566167,0.016609709,-0.046875,0.03125,83,0.016883503,0.015625,0.013645907,2.515642,0.016609709,index_finger
0.015110014,0.018531836,-0.054688,0.0625,69,0.016254322,0.015625,0.01458342,2.421894,0.018531836,index_finger
0.013984875,0.017376015,-0.054688,0.023438,71,0.016411651,0.023438,0.013854267,2.445336,0.017376015,index_finger
0.014282725,0.017375988,-0.054688,0.03125,76,0.016673792,0,0.013645913,2.484395,0.017375988,index_finger
0.014974789,0.01842176,-0.070313,0.023438,82,0.01808952,0.0078125,0.014375103,2.6953385,0.01842176,index_finger
0.015613313,0.018597624,-0.054688,0.03125,87,0.019243054,0.039063,0.01458344,2.867215,0.018597624,index_finger
0.014489771,0.017906515,-0.054688,0.039063,74,0.017040856,0.015625,0.014166763,2.5390875,0.017906515,index_finger
0.012266692,0.015793481,-0.039063,0.03125,74,0.015310523,0,0.012760493,2.281268,0.015793481,index_finger
0.014676129,0.017700772,-0.0625,0.03125,72,0.017565138,0.015625,0.0136459,2.6172055,0.017700772,index_finger
0.019468779,0.021958698,-0.070313,0.070313,90,0.02280847,0,0.01651053,3.398462,0.021958698,index_finger
0.018491991,0.02092443,-0.085938,0.039063,67,0.019452748,0.0078125,0.015729273,2.8984595,0.02092443,index_finger
0.035074511,0.036443803,-0.11719,0.13281,78,0.036231466,0,0.02666689,5.3984885,0.036443803,index_finger
0.012690605,0.01612496,-0.039063,0.03125,71,0.013737537,0.015625,0.012968843,2.046893,0.01612496,index_finger
0.029452684,0.030724976,-0.085938,0.125,84,0.031355074,0.0078125,0.021875147,4.671906,0.030724976,index_finger
0.021961994,0.0240037,-0.125,0.070313,72,0.019452728,0.015625,0.016875087,2.8984565,0.0240037,index_finger
0.012720519,0.016474476,-0.046875,0.023438,73,0.014838661,0.0078125,0.013385527,2.2109605,0.016474476,index_finger
0.021055248,0.023376798,-0.070313,0.078125,73,0.022074389,0.023438,0.017760523,3.289084,0.023376798,index_finger
0.023562091,0.025515687,-0.085938,0.085938,82,0.026426389,0.03125,0.019583457,3.937532,0.025515687,index_finger
0.01830084,0.020904936,-0.078125,0.046875,76,0.020396534,0.0078125,0.015625083,3.0390835,0.020904936,index_finger
0.022080094,0.023927333,-0.070313,0.070313,83,0.026898265,0.0078125,0.019010537,4.0078415,0.023927333,index_finger
0.020370069,0.02248968,-0.070313,0.070313,89,0.023699866,0.0078125,0.017135543,3.53128,0.02248968,index_finger
0.022922728,0.025178555,-0.078125,0.070313,82,0.027160399,0.039063,0.020000127,4.0468995,0.025178555,index_finger
0.019938572,0.022471615,-0.070313,0.054688,80,0.022703651,0.023438,0.01807307,3.382844,0.022471615,index_finger
0.022908595,0.024812291,-0.070313,0.0625,85,0.027422628,0.015625,0.019635547,4.0859715,0.024812291,index_finger
0.029088775,0.03049894,-0.09375,0.085938,92,0.033924262,0.023438,0.02302096,5.054715,0.03049894,index_finger
0.021869517,0.023773804,-0.085938,0.054688,84,0.025692322,0.0078125,0.018593877,3.828156,0.023773804,index_finger
0.024504752,0.026293141,-0.070313,0.10156,81,0.025587369,0.015625,0.019948017,3.812518,0.026293141,index_finger
0.020530782,0.022928676,-0.085938,0.046875,84,0.024958262,0.015625,0.0182293,3.718781,0.022928676,index_finger
0.020330608,0.022633959,-0.054688,0.054688,89,0.023647403,0.03125,0.017760543,3.523463,0.022633959,index_finger
0.020579647,0.022723653,-0.0625,0.046875,79,0.023962023,0,0.018073037,3.5703415,0.022723653,index_finger
0.017472803,0.019928382,-0.046875,0.046875,76,0.019872205,0.0078125,0.01572926,2.9609585,0.019928382,index_finger
0.0207319,0.022839722,-0.078125,0.046875,83,0.023227889,0.03125,0.017604263,3.4609555,0.022839722,index_finger
0.014767896,0.018132296,-0.070313,0.03125,78,0.017250523,0,0.014062577,2.570328,0.018132296,index_finger
0.014101218,0.017317344,-0.0625,0.03125,74,0.016568943,0.039063,0.013489667,2.4687725,0.017317344,index_finger
0.01300857,0.016250666,-0.046875,0.039063,73,0.014471644,0.023438,0.012864687,2.156275,0.016250666,index_finger
0.014103558,0.017080785,-0.054688,0.046875,79,0.016254342,0.0078125,0.013593847,2.421897,0.017080785,index_finger
0.012696166,0.015690095,-0.046875,0.023438,75,0.01415701,0.023438,0.012447997,2.1093945,0.015690095,index_finger
0.010837459,0.014959943,-0.03125,0.039063,66,0.012269433,0.023438,0.01218759,1.8281455,0.014959943,index_finger
0.010829921,0.014740705,-0.039063,0.023438,64,0.012583993,0.015625,0.0117709,1.875015,0.014740705,index_finger
0.012957146,0.015664148,-0.054688,0.023438,86,0.015205664,0.0078125,0.011822993,2.265644,0.015664148,index_finger
0.014345368,0.017223124,-0.046875,0.023438,89,0.017774909,0,0.013073013,2.6484615,0.017223124,index_finger
0.011381962,0.015014235,-0.039063,0.039063,73,0.013160782,0.0078125,0.01187508,1.9609565,0.015014235,index_finger
0.014929875,0.017940565,-0.070313,0.046875,66,0.015939738,0.015625,0.013698007,2.375021,0.017940565,index_finger
0.011374797,0.015494367,-0.039063,0.023438,68,0.013213215,0.03125,0.012500077,1.968769,0.015494367,index_finger
0.012380274,0.015947315,-0.054688,0.023438,76,0.014104547,0.0078125,0.012552153,2.1015775,0.015947315,index_finger
0.014887285,0.017963215,-0.054688,0.03125,75,0.017145701,0.015625,0.014010497,2.5547095,0.017963215,index_finger
0.018631385,0.021194908,-0.085938,0.046875,79,0.020029517,0.015625,0.01531259,2.984398,0.021194908,index_finger
0.019667763,0.022207425,-0.0625,0.085938,80,0.021864654,0.0078125,0.016875097,3.2578335,0.022207425,index_finger
0.018223419,0.02042253,-0.078125,0.039063,84,0.019977077,0.0078125,0.01484385,2.9765845,0.02042253,index_finger
0.017661571,0.02002004,-0.09375,0.054688,76,0.017827329,0,0.014322997,2.656272,0.02002004,index_finger
0.018618082,0.021011753,-0.085938,0.054688,79,0.021130638,0,0.015885523,3.148465,0.021011753,index_finger
0.025845018,0.028023706,-0.09375,0.0625,81,0.032141567,0.03125,0.022291807,4.7890935,0.028023706,index_finger
0.022488134,0.024894128,-0.070313,0.0625,90,0.027842017,0.0078125,0.018489687,4.1484605,0.024894128,index_finger
0.0226549,0.024721915,-0.070313,0.054688,98,0.029939389,0.023438,0.019583453,4.460969,0.024721915,index_finger
0.021242799,0.023636461,-0.0625,0.039063,97,0.029415057,0.0078125,0.019114707,4.3828435,0.023636461,index_finger
0.020009642,0.022606961,-0.054688,0.046875,82,0.024538792,0.03125,0.018020947,3.65628,0.022606961,index_finger
0.021618421,0.02408835,-0.0625,0.054688,84,0.028209094,0.015625,0.01875012,4.203155,0.02408835,index_finger
0.020726485,0.022812996,-0.070313,0.039063,95,0.025954436,0.015625,0.017656357,3.867211,0.022812996,index_finger
0.02296623,0.02504894,-0.09375,0.046875,99,0.030411295,0.015625,0.01937513,4.531283,0.02504894,index_finger
0.019760827,0.022362609,-0.054688,0.0625,80,0.024119255,0.015625,0.01776051,3.593769,0.022362609,index_finger
0.021914133,0.024515332,-0.070313,0.054688,81,0.026164221,0.03125,0.019739717,3.898469,0.024515332,index_finger
0.027674895,0.029515726,-0.085938,0.10156,81,0.030463648,0.0078125,0.022760533,4.5390835,0.029515726,index_finger
0.019787736,0.022289729,-0.078125,0.03125,91,0.025063087,0.0078125,0.017135517,3.7344,0.022289729,index_finger
0.017480996,0.020322702,-0.054688,0.0625,75,0.01929548,0.023438,0.016302227,2.8750265,0.020322702,index_finger
0.022537287,0.024763015,-0.0625,0.078125,86,0.027212836,0.015625,0.019218867,4.0547125,0.024763015,index_finger
0.01992572,0.022088011,-0.070313,0.078125,86,0.023070624,0.015625,0.016718847,3.437523,0.022088011,index_finger
0.025550509,0.027362513,-0.070313,0.078125,91,0.031879416,0.015625,0.021145977,4.750033,0.027362513,index_finger
0.023570366,0.025563478,-0.0625,0.09375,82,0.028576114,0.023438,0.02020846,4.257841,0.025563478,index_finger
0.0206089,0.022884256,-0.054688,0.054688,85,0.025063101,0.0078125,0.018802213,3.734402,0.022884256,index_finger
0.014441462,0.018210685,-0.046875,0.03125,75,0.017093252,0.039063,0.014843843,2.5468945,0.018210685,index_finger
0.023050692,0.025105704,-0.078125,0.054688,80,0.029152879,0.0078125,0.019531357,4.343779,0.025105704,index_finger
0.020210171,0.022525842,-0.054688,0.0625,76,0.025010715,0,0.018593887,3.7265965,0.022525842,index_finger
0.019057864,0.021262012,-0.0625,0.046875,90,0.023804691,0,0.01734386,3.546899,0.021262012,index_finger
0.021076121,0.023532932,-0.0625,0.039063,81,0.024905782,0.0078125,0.018593857,3.7109615,0.023532932,index_finger
0.021012658,0.023315813,-0.0625,0.070313,82,0.024538765,0,0.017812617,3.656276,0.023315813,index_finger
0.038081675,0.039508281,-0.20313,0.14844,72,0.036493584,0.023438,0.02572936,5.437544,0.039508281,index_finger
0.025396673,0.027332878,-0.078125,0.10938,74,0.026426409,0.0078125,0.020104323,3.937535,0.027332878,index_finger
0.023840786,0.025714301,-0.09375,0.11719,84,0.025377745,0.015625,0.01880222,3.781284,0.025714301,index_finger
0.022877784,0.025073314,-0.0625,0.070313,84,0.02716047,0.015625,0.019635557,4.04691,0.025073314,index_finger
0.031627379,0.033250101,-0.14844,0.09375,98,0.037489789,0.0078125,0.023073063,5.5859785,0.033250101,index_finger
0.021445823,0.023773956,-0.070313,0.10938,83,0.023542654,0.0078125,0.01692725,3.5078555,0.023773956,index_finger
0.021355298,0.023280872,-0.125,0.046875,90,0.025902034,0.0078125,0.017291797,3.859403,0.023280872,index_finger
0.026050529,0.027885339,-0.125,0.078125,75,0.027632289,0.015625,0.020364693,4.117211,0.027885339,index_finger
0.026086526,0.027863676,-0.070313,0.14063,84,0.027946956,0,0.019479303,4.1640965,0.027863676,index_finger
0.01990531,0.022069598,-0.070313,0.070313,83,0.022336577,0.015625,0.016093847,3.32815,0.022069598,index_finger
0.037414886,0.038880087,-0.13281,0.21875,81,0.036703329,0.023438,0.02515644,5.468796,0.038880087,index_finger
0.022341453,0.024498697,-0.09375,0.085938,80,0.024329,0.0078125,0.01828136,3.625021,0.024498697,index_finger
0.025397289,0.027108615,-0.09375,0.10938,77,0.027737232,0,0.020000133,4.1328475,0.027108615,index_finger
0.024371654,0.026169133,-0.078125,0.085938,97,0.028680997,0.0078125,0.01911471,4.2734685,0.026169133,index_finger
0.018480554,0.020963303,-0.070313,0.046875,91,0.023332836,0.0078125,0.016145943,3.4765925,0.020963303,index_finger
0.028695585,0.030545572,-0.13281,0.11719,79,0.030306383,0.0078125,0.021927207,4.515651,0.030545572,index_finger
0.023331009,0.025202818,-0.11719,0.054688,93,0.027789597,0.0078125,0.01807302,4.14065,0.025202818,index_finger
0.019172152,0.02157545,-0.070313,0.046875,83,0.022756007,0.0078125,0.016562583,3.390645,0.02157545,index_finger
0.016617969,0.019421713,-0.070313,0.039063,86,0.019924674,0.0078125,0.01494802,2.9687765,0.019421713,index_finger
0.025318501,0.027108579,-0.11719,0.070313,85,0.028995607,0.0078125,0.020000133,4.3203455,0.027108579,index_finger
0.042654492,0.043740742,-0.10156,0.13281,90,0.047556748,0.0078125,0.032708453,7.0859555,0.043740742,index_finger
0.041475199,0.042700615,-0.125,0.17188,94,0.050283389,0.039063,0.03328141,7.492225,0.042700615,index_finger
0.038806087,0.040035135,-0.09375,0.10938,86,0.04593157,0.0078125,0.031198143,6.843804,0.040035135,index_finger
0.035164074,0.036460308,-0.10156,0.09375,88,0.041055101,0.039063,0.028385547,6.11721,0.036460308,index_finger
0.034510206,0.035886695,-0.09375,0.085938,79,0.040740584,0.03125,0.029531427,6.070347,0.035886695,index_finger
0.039422971,0.040474688,-0.11719,0.125,87,0.046980141,0.023438,0.031771033,7.000041,0.040474688,index_finger
0.03288857,0.034451936,-0.10156,0.10156,85,0.040006487,0.015625,0.02682306,5.9609665,0.034451936,index_finger
0.042592695,0.044000642,-0.125,0.14063,77,0.047137436,0.070313,0.03447936,7.023478,0.044000642,index_finger
0.036723351,0.037953207,-0.09375,0.11719,77,0.041579477,0.039063,0.029895997,6.195342,0.037953207,index_finger
0.041516322,0.042643471,-0.10938,0.13281,68,0.047085054,0.015625,0.034531483,7.015673,0.042643471,index_finger
0.040758857,0.041731715,-0.10156,0.09375,83,0.048500483,0.015625,0.032083407,7.226572,0.041731715,index_finger
0.040601797,0.042008819,-0.13281,0.125,72,0.04273297,0.0078125,0.03255223,6.3672125,0.042008819,index_finger
0.044064413,0.045173397,-0.14063,0.14063,81,0.051961292,0.0078125,0.035573123,7.7422325,0.045173397,index_finger
0.040176307,0.041364669,-0.09375,0.13281,94,0.048448228,0.023438,0.032656427,7.218786,0.041364669,index_finger
0.046119038,0.047083156,-0.125,0.125,80,0.054215889,0.0078125,0.037083543,8.0781675,0.047083156,index_finger
0.042010648,0.043282821,-0.11719,0.14844,82,0.049549413,0.078125,0.03385439,7.3828625,0.043282821,index_finger
0.042895283,0.044166674,-0.11719,0.13281,85,0.049444362,0.11719,0.03562514,7.36721,0.044166674,index_finger
0.051463426,0.052396428,-0.13281,0.21094,82,0.057204547,0.015625,0.039010607,8.5234775,0.052396428,index_finger
0.009937103,0.014134771,-0.039063,0.015625,61,0.011797523,0,0.011197983,1.757831,0.014134771,index_finger
0.012805518,0.016474443,-0.046875,0.023438,71,0.014419188,0.015625,0.013072997,2.148459,0.016474443,index_finger
0.01351419,0.016597464,-0.078125,0.023438,65,0.014314312,0.0078125,0.01286466,2.1328325,0.016597464,index_finger
0.012107222,0.015703068,-0.054688,0.023438,67,0.012898617,0.015625,0.012500083,1.921894,0.015703068,index_finger
0.013273595,0.016840866,-0.054688,0.03125,75,0.015258117,0,0.013073007,2.2734595,0.016840866,index_finger
0.014773431,0.017723778,-0.070313,0.023438,82,0.016673772,0.023438,0.01364592,2.484392,0.017723778,index_finger
0.015100302,0.017997145,-0.0625,0.03125,80,0.01808946,0.015625,0.013645903,2.6953295,0.017997145,index_finger
0.013082142,0.016124941,-0.046875,0.023438,82,0.01567756,0.015625,0.012760497,2.3359565,0.016124941,index_finger
0.032480936,0.033778105,-0.125,0.125,95,0.036703211,0.054688,0.024479303,5.4687785,0.033778105,index_finger
0.023684552,0.025491749,-0.0625,0.0625,84,0.027789611,0.023438,0.020052207,4.140652,0.025491749,index_finger
0.022136238,0.024290216,-0.078125,0.046875,85,0.025482577,0.015625,0.01885429,3.796904,0.024290216,index_finger
0.028011361,0.029831437,-0.14063,0.078125,87,0.032718423,0.015625,0.021927273,4.875045,0.029831437,index_finger
0.022035982,0.024071424,-0.09375,0.0625,78,0.023332782,0.0078125,0.01854178,3.4765845,0.024071424,index_finger
0.023308608,0.025162413,-0.09375,0.046875,93,0.028104242,0,0.019895977,4.187532,0.025162413,index_finger
0.023212386,0.02491878,-0.10938,0.0625,102,0.02878593,0.015625,0.018958487,4.2891035,0.02491878,index_finger
0.033974329,0.035430211,-0.10156,0.125,76,0.035025309,0.03125,0.026718877,5.218771,0.035430211,index_finger
0.031216673,0.03273197,-0.125,0.085938,77,0.032823188,0.046875,0.025052233,4.890655,0.03273197,index_finger
0.030680984,0.032174081,-0.09375,0.11719,83,0.032561091,0,0.023437677,4.8516025,0.032174081,index_finger
0.028685528,0.030378623,-0.078125,0.085938,83,0.032613466,0.0078125,0.0229168,4.8594065,0.030378623,index_finger
0.030806068,0.032262272,-0.10156,0.070313,82,0.035077674,0.015625,0.024062567,5.2265735,0.032262272,index_finger
0.025350801,0.027010763,-0.078125,0.078125,76,0.028209054,0.015625,0.021093873,4.203149,0.027010763,index_finger
0.036855925,0.038257502,-0.15625,0.085938,64,0.034186383,0.015625,0.028073083,5.093771,0.038257502,index_finger
0.028033376,0.029906154,-0.078125,0.078125,79,0.030516128,0,0.024166813,4.546903,0.029906154,index_finger
0.028429306,0.030224218,-0.085938,0.0625,84,0.033295084,0.015625,0.023906397,4.9609675,0.030224218,index_finger
0.030046121,0.031766633,-0.09375,0.13281,83,0.032403634,0.0078125,0.02291676,4.8281415,0.031766633,index_finger
0.013353747,0.016683036,-0.046875,0.023438,72,0.016149436,0.015625,0.01354173,2.406266,0.016683036,index_finger
0.019578178,0.021707071,-0.070313,0.046875,80,0.021130607,0.03125,0.01666676,3.1484605,0.021707071,index_finger
0.019126056,0.021753902,-0.0625,0.046875,69,0.021550054,0.015625,0.017760537,3.210958,0.021753902,index_finger
0.018462989,0.020778078,-0.0625,0.039063,84,0.021340339,0,0.016198033,3.1797105,0.020778078,index_finger
0.019633565,0.021986491,-0.070313,0.039063,89,0.024276607,0.0078125,0.017187617,3.6172145,0.021986491,index_finger
0.025249883,0.027025887,-0.078125,0.11719,80,0.026478829,0.0078125,0.019531393,3.9453455,0.027025887,index_finger
0.015973997,0.018901445,-0.054688,0.046875,68,0.017722466,0.0078125,0.0153126,2.6406475,0.018901445,index_finger
0.019091988,0.021528264,-0.054688,0.03125,81,0.02233657,0.0078125,0.017343853,3.328149,0.021528264,index_finger
0.027882677,0.029433235,-0.10938,0.10938,74,0.027422685,0.023438,0.021927283,4.08598,0.029433235,index_finger
0.017138932,0.019948796,-0.054688,0.054688,81,0.02008195,0.0078125,0.01562509,2.9922105,0.019948796,index_finger
0.016630995,0.019168622,-0.0625,0.03125,92,0.019872198,0.0078125,0.014948,2.9609575,0.019168622,index_finger
0.017402207,0.020070821,-0.054688,0.03125,69,0.020920909,0,0.016354273,3.1172155,0.020070821,index_finger
0.016252812,0.018815145,-0.046875,0.039063,80,0.018246762,0.0078125,0.014895937,2.7187675,0.018815145,index_finger
0.018903998,0.021386036,-0.046875,0.054688,82,0.023699832,0,0.017291777,3.531275,0.021386036,index_finger
0.016354588,0.019115478,-0.054688,0.046875,77,0.017932148,0,0.014791747,2.67189,0.019115478,index_finger
0.016514797,0.019609347,-0.0625,0.03125,75,0.018194336,0.0625,0.015468837,2.710956,0.019609347,index_finger
0.019221366,0.021912347,-0.078125,0.054688,72,0.020344134,0.039063,0.0172918,3.031276,0.021912347,index_finger
0.018129993,0.02067992,-0.054688,0.070313,77,0.020501409,0.023438,0.01619802,3.05471,0.02067992,index_finger
0.013292726,0.016634242,-0.046875,0.03125,67,0.015205691,0.03125,0.013750113,2.265648,0.016634242,index_finger
0.019307595,0.021395558,-0.0625,0.054688,88,0.022336577,0.0078125,0.016406357,3.32815,0.021395558,index_finger
0.017749848,0.020502074,-0.046875,0.03125,87,0.019872191,0.015625,0.01619803,2.9609565,0.020502074,index_finger
0.023195541,0.025259373,-0.10938,0.0625,84,0.024905869,0.0078125,0.018333493,3.7109745,0.025259373,index_finger
0.015580254,0.018858329,-0.0625,0.023438,78,0.018561396,0,0.014479257,2.765648,0.018858329,index_finger
0.020300824,0.022937434,-0.0625,0.10156,77,0.022913305,0.0078125,0.017239683,3.4140825,0.022937434,index_finger
0.018762827,0.021021405,-0.0625,0.054688,83,0.022074372,0.0078125,0.016145917,3.2890815,0.021021405,index_finger
0.018872685,0.021556603,-0.085938,0.078125,78,0.019872208,0.039063,0.0159376,2.960959,0.021556603,index_finger
0.020747745,0.023123178,-0.10938,0.09375,86,0.023490181,0.015625,0.01697931,3.500037,0.023123178,index_finger
0.02739844,0.02904336,-0.085938,0.10938,75,0.026636091,0.0078125,0.02057304,3.9687775,0.02904336,index_finger
0.023892237,0.025840661,-0.10938,0.054688,98,0.025377758,0.0078125,0.017968887,3.781286,0.025840661,index_finger
0.021881369,0.024079868,-0.078125,0.0625,80,0.025797164,0.023438,0.019010523,3.8437775,0.024079868,index_finger
0.019779799,0.022234911,-0.085938,0.054688,91,0.022965765,0,0.01609384,3.421899,0.022234911,index_finger
0.032757472,0.034280431,-0.10938,0.11719,81,0.034081594,0.0078125,0.024791833,5.0781575,0.034280431,index_finger
0.021911323,0.024172659,-0.085938,0.054688,83,0.025692295,0.023438,0.018229283,3.828152,0.024172659,index_finger
0.022558724,0.024804147,-0.14844,0.054688,86,0.025272846,0.0078125,0.017708453,3.765654,0.024804147,index_finger
0.017525928,0.020101228,-0.054688,0.054688,83,0.019452755,0.0078125,0.015468867,2.8984605,0.020101228,index_finger
0.019996576,0.022893105,-0.085938,0.0625,74,0.02196951,0.023438,0.017083427,3.273457,0.022893105,index_finger
0.01771614,0.02029263,-0.078125,0.039063,82,0.020239262,0.015625,0.015937627,3.01565,0.02029263,index_finger
0.018802506,0.021127635,-0.070313,0.085938,81,0.020658725,0.0078125,0.015573013,3.07815,0.021127635,index_finger
0.023635014,0.025934833,-0.09375,0.085938,78,0.024276601,0.0078125,0.01932305,3.6172135,0.025934833,index_finger
0.022989535,0.025008393,-0.10938,0.070313,86,0.024800966,0.015625,0.018489703,3.695344,0.025008393,index_finger
0.021184919,0.02398678,-0.09375,0.078125,70,0.022336567,0.023438,0.01791679,3.3281485,0.02398678,index_finger
0.016151307,0.01905151,-0.0625,0.03125,79,0.017984601,0.0078125,0.014375077,2.6797055,0.01905151,index_finger
0.013081589,0.016852885,-0.046875,0.015625,74,0.015467782,0.0078125,0.01291672,2.3046995,0.016852885,index_finger
0.026879978,0.028846642,-0.085938,0.10938,87,0.030149151,0.015625,0.020989737,4.4922235,0.028846642,index_finger
0.02440149,0.026531892,-0.10156,0.10156,80,0.027474993,0.015625,0.01958344,4.093774,0.026531892,index_finger
0.024254936,0.026215725,-0.0625,0.078125,89,0.028418829,0.0078125,0.020573047,4.2344055,0.026215725,index_finger
0.019732004,0.022051147,-0.070313,0.046875,92,0.023699792,0.015625,0.016614683,3.531269,0.022051147,index_finger
0.018053505,0.020817172,-0.0625,0.03125,94,0.022441423,0.0078125,0.01578134,3.343772,0.020817172,index_finger
0.021795938,0.024046084,-0.078125,0.046875,88,0.027160456,0,0.018385533,4.046908,0.024046084,index_finger
0.021188562,0.023773763,-0.0625,0.078125,73,0.024381456,0.015625,0.018385517,3.632837,0.023773763,index_finger
0.020341012,0.02250776,-0.0625,0.054688,91,0.025115554,0.015625,0.0172397,3.7422175,0.02250776,index_finger
0.024539953,0.026700162,-0.078125,0.070313,86,0.028471242,0.015625,0.020208453,4.242215,0.026700162,index_finger
0.02001679,0.022399077,-0.070313,0.046875,91,0.023857208,0.023438,0.016927237,3.554724,0.022399077,index_finger
0.019533031,0.022161583,-0.078125,0.070313,73,0.020291681,0.015625,0.01640636,3.0234605,0.022161583,little_finger
0.012634345,0.01585774,-0.046875,0.023438,68,0.01378993,0.0078125,0.012500063,2.0546995,0.01585774,little_finger
0.013819415,0.016997219,-0.039063,0.039063,74,0.016621383,0.015625,0.014062607,2.476586,0.016997219,little_finger
0.013332723,0.016572942,-0.046875,0.023438,74,0.016044577,0.0078125,0.013281333,2.390642,0.016572942,little_finger
0.012808364,0.015934545,-0.054688,0.023438,83,0.015572668,0.0078125,0.01229173,2.3203275,0.015934545,little_finger
0.014868983,0.017861007,-0.046875,0.039063,71,0.01735543,0.023438,0.014166763,2.585959,0.017861007,little_finger
0.013601858,0.016913206,-0.0625,0.03125,69,0.014995966,0.0078125,0.01359385,2.234399,0.016913206,little_finger
0.013108253,0.016840854,-0.046875,0.023438,63,0.015100805,0.0078125,0.013489667,2.25002,0.016840854,little_finger
0.014189835,0.017152096,-0.039063,0.046875,77,0.01651653,0.023438,0.013593847,2.460963,0.017152096,little_finger
0.013245665,0.016288128,-0.046875,0.039063,66,0.01378997,0.015625,0.013125073,2.0547055,0.016288128,little_finger
0.012015998,0.015081804,-0.046875,0.023438,74,0.012793738,0.015625,0.01192715,1.906267,0.015081804,little_finger
0.013544278,0.016621968,-0.054688,0.023438,75,0.014838621,0.0078125,0.013072993,2.2109545,0.016621968,little_finger
0.011629498,0.015202732,-0.03125,0.023438,58,0.011640195,0.015625,0.012916737,1.734389,0.015202732,little_finger
0.01261129,0.015998288,-0.039063,0.023438,61,0.013632688,0.0078125,0.01307301,2.0312705,0.015998288,little_finger
0.013737586,0.016961249,-0.046875,0.039063,72,0.014681329,0.0078125,0.013073013,2.187518,0.016961249,little_finger
0.011134361,0.015000657,-0.03125,0.023438,61,0.011640208,0.015625,0.012552157,1.734391,0.015000657,little_finger
0.013484479,0.016695267,-0.054688,0.023438,71,0.015992185,0.0078125,0.013177173,2.3828355,0.016695267,little_finger
0.012671349,0.015793496,-0.046875,0.023438,77,0.014786201,0.015625,0.012760503,2.203144,0.015793496,little_finger
0.014488349,0.017457752,-0.0625,0.03125,79,0.016726198,0,0.013802167,2.4922035,0.017457752,little_finger
0.012574627,0.015715986,-0.046875,0.03125,68,0.013422933,0.015625,0.012656313,2.000017,0.015715986,little_finger
0.013574301,0.016646448,-0.046875,0.023438,81,0.016149473,0.0078125,0.013489673,2.4062715,0.016646448,little_finger
0.012119843,0.01594731,-0.039063,0.015625,66,0.013685104,0.0078125,0.012968823,2.0390805,0.01594731,little_finger
0.013315627,0.016375352,-0.039063,0.03125,70,0.013475379,0.0078125,0.013281337,2.0078315,0.016375352,little_finger
0.013162806,0.016499156,-0.039063,0.03125,64,0.014471644,0.015625,0.013698027,2.156275,0.016499156,little_finger
0.013196427,0.016877066,-0.046875,0.03125,59,0.013947282,0.0078125,0.013750097,2.078145,0.016877066,little_finger
0.012358669,0.01570305,-0.046875,0.023438,70,0.013842416,0.0078125,0.01250008,2.06252,0.01570305,little_finger
0.011829354,0.01562515,-0.039063,0.023438,65,0.013685124,0.0078125,0.012500093,2.0390835,0.01562515,little_finger
0.01149343,0.015441761,-0.039063,0.023438,64,0.012479161,0.015625,0.01218758,1.859395,0.015441761,little_finger
0.011090425,0.015322717,-0.03125,0.023438,51,0.011482923,0.0078125,0.012864663,1.7109555,0.015322717,little_finger
0.012866376,0.016074385,-0.054688,0.039063,71,0.014576453,0.0078125,0.01244798,2.1718915,0.016074385,little_finger
0.012500121,0.015625135,-0.039063,0.023438,71,0.013580232,0.0078125,0.012395917,2.0234545,0.015625135,little_finger
0.013649625,0.016768223,-0.039063,0.039063,77,0.015415403,0.015625,0.013906343,2.296895,0.016768223,little_finger
0.013475882,0.016536046,-0.046875,0.03125,77,0.015939711,0.0078125,0.013125067,2.375017,0.016536046,little_finger
0.012055555,0.015335974,-0.039063,0.039063,74,0.013580205,0.0078125,0.01229173,2.0234505,0.015335974,little_finger
0.013479929,0.017163941,-0.039063,0.0625,68,0.01499594,0,0.01343759,2.234395,0.017163941,little_finger
0.011590742,0.014713104,-0.054688,0.023438,74,0.012793738,0,0.01125008,1.906267,0.014713104,little_finger
0.012863842,0.01632558,-0.039063,0.015625,78,0.015415383,0.015625,0.012968837,2.296892,0.01632558,little_finger
0.013522127,0.016634208,-0.039063,0.023438,69,0.014628909,0,0.013333413,2.1797075,0.016634208,little_finger
0.011800851,0.015468069,-0.039063,0.023438,62,0.01253156,0,0.0127084,1.8672025,0.015468069,little_finger
0.011767257,0.015175956,-0.039063,0.023438,66,0.013527826,0.0078125,0.012500073,2.015646,0.015175956,little_finger
0.011169405,0.014615983,-0.03125,0.023438,80,0.012584027,0.015625,0.011614667,1.87502,0.014615983,little_finger
0.013305746,0.016707448,-0.046875,0.03125,76,0.015572705,0.015625,0.013125093,2.320333,0.016707448,little_finger
0.011922958,0.015362476,-0.039063,0.023438,74,0.013160738,0.023438,0.011875063,1.96095,0.015362476,little_finger
0.012437429,0.015388947,-0.046875,0.015625,72,0.014419144,0.0078125,0.01197923,2.1484525,0.015388947,little_finger
0.011697533,0.015559889,-0.039063,0.015625,75,0.014052141,0,0.012656333,2.093769,0.015559889,little_finger
0.012074456,0.015415387,-0.039063,0.015625,74,0.013894822,0.015625,0.01229174,2.0703285,0.015415387,little_finger
