std_dev,rms,min_val,max_val,zero_crossings,mean_amp_change,amp_first_pulse,mean_abs_val,waveform_length,wilson_amp
0.031216918622835314,0.03273221726961069,-0.14844,0.085938,74,0.027422741610738256,0.0,0.020885603333333336,4.0859885,0.03273221726961069
0.030951338149819235,0.03260772412080201,-0.14844,0.11719,72,0.028628684563758392,0.023438,0.020781443333333333,4.265674000000001,0.03260772412080201
0.03458038321187317,0.035721923711356865,-0.20313,0.15625,94,0.033295080536912755,0.023438,0.02166678,4.960967,0.035721923711356865
0.03444759023744525,0.03586973756766745,-0.21094,0.17969,80,0.03004421812080537,0.0,0.020520946666666665,4.4765885,0.03586973756766745
0.022735159949806575,0.024943245478485754,-0.14063,0.078125,76,0.023227963087248324,0.0078125,0.0169272,3.4609665,0.024943245478485754
0.0212895395198581,0.023411660758476747,-0.11719,0.046875,81,0.02139282214765101,0.0078125,0.016614706666666666,3.1875305000000003,0.023411660758476747
0.020969550048931005,0.02336816633820463,-0.11719,0.085938,75,0.022336604026845636,0.0078125,0.01645845333333333,3.328154,0.02336816633820463
0.03184595560546792,0.03331730578570742,-0.09375,0.15625,76,0.02847130201342282,0.0,0.02250017,4.242224,0.03331730578570742
0.020335358852541934,0.022919753012958056,-0.078125,0.0625,77,0.022860895973154365,0.023438,0.01682301666666667,3.4062735,0.022919753012958056
0.021770959509886608,0.024248217826093252,-0.09375,0.0625,70,0.02207437583892618,0.015625,0.017656316666666668,3.2890820000000005,0.024248217826093252
0.023688909092283154,0.025753842757311643,-0.11719,0.054688,79,0.02548260402684564,0.015625,0.019375136666666664,3.796908,0.025753842757311643
0.021538998679191967,0.02342893343535581,-0.09375,0.046875,91,0.023961966442953023,0.039063,0.01661467,3.570333,0.02342893343535581
0.028577905196350555,0.030311580744329384,-0.14844,0.070313,78,0.03025394295302014,0.015625,0.021458440000000002,4.507837500000001,0.030311580744329384
0.025241033011332296,0.026980666787565992,-0.11719,0.09375,86,0.0274750134228188,0.0078125,0.019010536666666664,4.093777000000001,0.026980666787565992
0.026059011291254573,0.027856296513056673,-0.125,0.125,77,0.02537771812080537,0.0,0.01859388,3.78128,0.027856296513056673
0.025089336032511237,0.027145904484777567,-0.125,0.078125,78,0.025325187919463088,0.015625,0.018697993333333336,3.773453,0.027145904484777567
0.027092075435940055,0.028860756321113047,-0.14063,0.078125,74,0.02642641275167785,0.023438,0.019323053333333333,3.9375355,0.028860756321113047
0.02464191750184948,0.026439852146081806,-0.13281,0.085938,71,0.021602530201342285,0.03125,0.017187613333333334,3.2187770000000007,0.026439852146081806
0.0232546727539984,0.02545989238010771,-0.125,0.070313,91,0.02369986912751678,0.0078125,0.016302213333333333,3.5312805000000003,0.02545989238010771
0.019287923652753697,0.021847228205465027,-0.09375,0.03125,81,0.02060627181208054,0.015625,0.016198023333333332,3.0703345000000004,0.021847228205465027
0.01996240868419245,0.022280640187129573,-0.078125,0.039063,86,0.02301825167785235,0.0078125,0.016354296666666667,3.4297195,0.022280640187129573
0.017173148838593603,0.019515810899541595,-0.054688,0.039063,78,0.019924714765100673,0.023438,0.015312633333333334,2.9687825000000005,0.019515810899541595
0.024459290287879708,0.02642457722257192,-0.14844,0.11719,84,0.024958298657718123,0.039063,0.01791681666666667,3.7187865,0.02642457722257192
0.01760559349848192,0.02002006610674234,-0.054688,0.046875,82,0.0216025,0.023438,0.015156336666666667,3.2187725,0.02002006610674234
0.019312354841432178,0.021490406654326794,-0.078125,0.039063,82,0.022336543624161074,0.023438,0.01630217,3.328145,0.021490406654326794
0.021232259458596383,0.023558862452447347,-0.09375,0.054688,76,0.02238901677852349,0.0078125,0.01687510666666667,3.3359635,0.023558862452447347
0.01935866988902446,0.02195868220104901,-0.085938,0.03125,79,0.022179271812080535,0.0078125,0.016198013333333334,3.3047115,0.02195868220104901
0.016271541529750647,0.01912613354601499,-0.0625,0.03125,74,0.01861381543624161,0.0078125,0.015052173333333332,2.7734585000000003,0.01912613354601499
0.019639379535237925,0.02213407182336017,-0.085938,0.046875,79,0.021864708053691277,0.015625,0.016354296666666667,3.2578415000000005,0.02213407182336017
0.019164325424492076,0.021357493441373998,-0.078125,0.054688,73,0.019819805369127516,0.0078125,0.015052196666666668,2.953151,0.021357493441373998
0.018836427788957815,0.02157545383949084,-0.09375,0.054688,76,0.020763563758389263,0.015625,0.016041760000000002,3.0937710000000003,0.02157545383949084
0.01767203453852819,0.020382630857505447,-0.0625,0.070313,73,0.01856138926174497,0.0078125,0.01567718,2.7656470000000004,0.020382630857505447
0.01818674226761046,0.020679899788200135,-0.070313,0.046875,77,0.019400308724832217,0.0078125,0.015156333333333332,2.8906460000000003,0.020679899788200135
0.01683230133091498,0.01936924376965537,-0.070313,0.039063,74,0.01955761409395973,0.0078125,0.014895916666666667,2.9140845,0.01936924376965537
0.018653131925781854,0.021214012421117638,-0.10156,0.046875,80,0.020815976510067113,0.0,0.015729240000000002,3.1015805,0.021214012421117638
0.021145248781876114,0.02323712177031255,-0.085938,0.054688,73,0.022598714765100673,0.015625,0.01723967,3.3672085000000003,0.02323712177031255
0.021521386033725203,0.023842134338952683,-0.09375,0.054688,84,0.022336536912751677,0.015625,0.017135506666666665,3.328144,0.023842134338952683
0.021892704741109284,0.02415579209468542,-0.078125,0.078125,83,0.02527281879194631,0.0,0.01781261,3.76565,0.02415579209468542
0.022699381386510658,0.024639477555879034,-0.09375,0.0625,86,0.02469605369127517,0.023438,0.01760428666666667,3.6797120000000003,0.024639477555879034
0.02205641170427824,0.02457331293056216,-0.085938,0.070313,73,0.02165491946308725,0.023438,0.018020933333333336,3.226583,0.02457331293056216
0.02101498556068555,0.023455025671129275,-0.078125,0.054688,79,0.023909617449664432,0.015625,0.017812633333333334,3.562533,0.023455025671129275
0.017786781360993587,0.02048219946282625,-0.070313,0.03125,92,0.02055381879194631,0.0078125,0.014948003333333333,3.062519,0.02048219946282625
0.01981126715545026,0.02248062476096546,-0.078125,0.054688,65,0.02170738255033557,0.015625,0.017291786666666666,3.2344,0.02248062476096546
0.02198862698538623,0.024155770532973412,-0.09375,0.0625,83,0.0251155033557047,0.023438,0.017395916666666667,3.74221,0.024155770532973412
0.023998599558967094,0.025745896215610752,-0.09375,0.0625,85,0.026845859060402686,0.0078125,0.018698056666666667,4.000033,0.025745896215610752
0.018085035937568817,0.02064051752217791,-0.070313,0.046875,83,0.019452731543624164,0.015625,0.015260500000000003,2.8984570000000005,0.02064051752217791
0.021541229977385744,0.023662258980353786,-0.078125,0.0625,79,0.022441442953020134,0.046875,0.016666773333333336,3.343775,0.023662258980353786
0.018671534504041173,0.02084647252438647,-0.078125,0.054688,83,0.019819758389261744,0.0,0.015104253333333333,2.953144,0.02084647252438647
0.027911994924627936,0.02975615395474243,-0.14063,0.078125,75,0.027370154362416108,0.0078125,0.019375123333333334,4.078153,0.02975615395474243
0.02138859585987329,0.02372233421633855,-0.09375,0.078125,75,0.02296575167785235,0.0078125,0.016823010000000003,3.4218970000000004,0.02372233421633855
0.02043141042603031,0.022839749708020007,-0.078125,0.070313,82,0.022389020134228187,0.023438,0.017291783333333335,3.3359639999999997,0.022839749708020007
0.02252662181510801,0.024688939833962087,-0.11719,0.046875,82,0.02385708724832215,0.023438,0.01677091666666667,3.5547060000000004,0.024688939833962087
0.018727047429700886,0.02110837918781702,-0.085938,0.054688,79,0.02008197315436242,0.0,0.015573040000000003,2.9922140000000006,0.02110837918781702
0.019529613376954837,0.02189371223578435,-0.078125,0.070313,79,0.02149762080536913,0.023438,0.016354260000000002,3.2031455000000006,0.02189371223578435
0.017510146985335547,0.02024243107143178,-0.070313,0.054688,69,0.017722489932885905,0.015625,0.015156363333333334,2.640651,0.02024243107143178
0.02117826153684638,0.023532857682752144,-0.10156,0.070313,70,0.0220743322147651,0.0078125,0.017343833333333333,3.2890755,0.023532857682752144
0.020047880643051914,0.02219827731330369,-0.078125,0.054688,80,0.02170736912751678,0.015625,0.016302190000000005,3.234398,0.02219827731330369
0.018006837316234446,0.020521856362749773,-0.085938,0.039063,80,0.01945268456375839,0.023438,0.015052146666666667,2.89845,0.020521856362749773
0.017876463635827605,0.02033265282437751,-0.078125,0.054688,87,0.021025731543624162,0.023438,0.014687586666666667,3.132834,0.02033265282437751
0.0215730851939005,0.023584829717638412,-0.11719,0.0625,85,0.024119375838926174,0.0078125,0.017031386666666665,3.593787,0.023584829717638412
0.017858065537546024,0.0202424477959065,-0.070313,0.039063,83,0.02060635570469799,0.023438,0.015468873333333336,3.0703470000000004,0.0202424477959065
0.023809641026184936,0.025627237712019087,-0.14844,0.070313,79,0.023123137583892617,0.0078125,0.016562630000000002,3.4453475,0.025627237712019087
